job_id,type,res,nodes,start_time,subtime,reqtime,req_finish_time,runtime,actual_finish_time,terminated,finish_time
162,execution_finished,1,[23],1723.0,1723,130,1859.735801924315,130,1859.735801924315,False,1859.735801924315
159,execution_finished,1,[22],1681.0,1681,165,1863.073369687163,165,1863.073369687163,False,1863.073369687163
158,execution_finished,1,[2],1651.928436585468,1650,191,1876.3606496384837,191,1876.3606496384837,False,1876.3606496384837
163,execution_finished,1,[9],1737.0,1737,141,1897.4674238524399,141,1897.4674238524399,False,1897.4674238524399
166,execution_finished,1,[6],1798.0,1798,138,1939.6174119327047,138,1939.6174119327047,False,1939.6174119327047
164,execution_finished,1,[24],1750.0,1750,199,1971.0757844078837,199,1971.0757844078837,False,1971.0757844078837
173,execution_finished,1,[31],1844.0,1844,139,1976.8198904216338,139,1976.8198904216338,False,1976.8198904216338
175,execution_finished,1,[23],1861.0,1861,117,1984.0622217318835,117,1984.0622217318835,False,1984.0622217318835
165,execution_finished,1,[17],1797.0,1797,162,1985.1995770436793,162,1985.1995770436793,False,1985.1995770436793
168,execution_finished,1,[4],1820.0,1820,169,1998.9378873419423,169,1998.9378873419423,False,1998.9378873419423
176,execution_finished,1,[13],1863.0,1863,153,2003.8026356518455,153,2003.8026356518455,False,2003.8026356518455
172,execution_finished,1,[14],1842.0,1842,168,2003.8471908982385,168,2003.8471908982385,False,2003.8471908982385
171,execution_finished,1,[7],1842.0,1842,160,2004.9147543012646,160,2004.9147543012646,False,2004.9147543012646
177,execution_finished,1,[22],1865.0,1865,132,2010.6586957497304,132,2010.6586957497304,False,2010.6586957497304
169,execution_finished,1,[21],1828.0,1828,186,2017.7993260643627,186,2017.7993260643627,False,2017.7993260643627
174,execution_finished,1,[8],1858.0,1858,181,2026.4059554410476,181,2026.4059554410476,False,2026.4059554410476
170,execution_finished,1,[11],1836.0,1836,189,2028.651824141887,189,2028.651824141887,False,2028.651824141887
178,execution_finished,1,[0],1868.0,1868,183,2036.1957754688615,183,2036.1957754688615,False,2036.1957754688615
167,execution_finished,1,[19],1817.0,1817,205,2038.2408923500698,205,2038.2408923500698,False,2038.2408923500698
187,execution_finished,1,[13],2003.8026356518455,1988,56,2055.33824085775,56,2055.33824085775,False,2055.33824085775
185,execution_finished,1,[17],1985.1995770436793,1972,78,2075.8141882128584,78,2075.8141882128584,False,2075.8141882128584
182,execution_finished,1,[24],1971.0757844078837,1900,111,2094.389412896703,111,2094.389412896703,False,2094.389412896703
181,execution_finished,1,[6],1939.6174119327047,1898,151,2094.575594554722,151,2094.575594554722,False,2094.575594554722
180,execution_finished,1,[9],1897.4674238524399,1879,189,2112.5620558248593,189,2112.5620558248593,False,2112.5620558248593
179,execution_finished,1,[2],1876.3606496384837,1872,203,2114.893315867605,203,2114.893315867605,False,2114.893315867605
183,execution_finished,1,[31],1976.8198904216338,1953,147,2117.2840910833615,147,2117.2840910833615,False,2117.2840910833615
191,execution_finished,1,[19],2039.0,2039,89,2135.0509239958837,89,2135.0509239958837,False,2135.0509239958837
190,execution_finished,1,[11],2033.0,2033,105,2140.0287911899372,105,2140.0287911899372,False,2140.0287911899372
196,execution_finished,1,[13],2090.0,2090,70,2154.4195065073804,70,2154.4195065073804,False,2154.4195065073804
188,execution_finished,1,[22],2014.0,2014,155,2185.0386200091534,155,2185.0386200091534,False,2185.0386200091534
192,execution_finished,1,[7],2041.0,2041,152,2195.7690165862014,152,2195.7690165862014,False,2195.7690165862014
186,execution_finished,1,[4],1998.9378873419423,1981,198,2208.581092630135,198,2208.581092630135,False,2208.581092630135
195,execution_finished,1,[17],2086.0,2086,111,2214.951562048447,111,2214.951562048447,False,2214.951562048447
184,execution_finished,1,[23],1984.0622217318835,1957,227,2222.8239681689565,227,2222.8239681689565,False,2222.8239681689565
189,execution_finished,1,[21],2024.0,2024,202,2230.1261498118347,202,2230.1261498118347,False,2230.1261498118347
200,execution_finished,1,[6],2132.0,2132,100,2234.6213129947137,100,2234.6213129947137,False,2234.6213129947137
194,execution_finished,1,[8],2066.0,2066,182,2235.3363750843682,182,2235.3363750843682,False,2235.3363750843682
193,execution_finished,1,[14],2049.0,2049,196,2237.8217227146115,196,2237.8217227146115,False,2237.8217227146115
204,execution_finished,1,[13],2167.0,2167,95,2254.426473117159,95,2254.426473117159,False,2254.426473117159
201,execution_finished,1,[31],2132.0,2132,158,2282.975127241857,158,2282.975127241857,False,2282.975127241857
202,execution_finished,1,[19],2147.0,2147,134,2291.615997926387,134,2291.615997926387,False,2291.615997926387
197,execution_finished,1,[24],2096.0,2096,181,2297.0789797880752,181,2297.0789797880752,False,2297.0789797880752
198,execution_finished,1,[2],2124.0,2124,151,2301.4307024659965,151,2301.4307024659965,False,2301.4307024659965
207,execution_finished,1,[7],2195.7690165862014,2185,104,2301.6636068820235,104,2301.6636068820235,False,2301.6636068820235
206,execution_finished,1,[22],2185.0386200091534,2184,110,2306.4208664672624,110,2306.4208664672624,False,2306.4208664672624
203,execution_finished,1,[11],2165.0,2165,166,2334.2074222621864,166,2334.2074222621864,False,2334.2074222621864
199,execution_finished,1,[9],2127.0,2127,198,2352.3372334949154,198,2352.3372334949154,False,2352.3372334949154
210,execution_finished,1,[23],2246.0,2246,113,2364.854966288058,113,2364.854966288058,False,2364.854966288058
214,execution_finished,1,[8],2269.0,2269,106,2367.6244821919945,106,2367.6244821919945,False,2367.6244821919945
205,execution_finished,1,[0],2183.0,2183,208,2374.173340423624,208,2374.173340423624,False,2374.173340423624
208,execution_finished,1,[17],2225.0,2225,135,2381.8329808697326,135,2381.8329808697326,False,2381.8329808697326
213,execution_finished,1,[14],2264.0,2264,126,2385.385393173679,126,2385.385393173679,False,2385.385393173679
215,execution_finished,1,[13],2272.0,2272,146,2406.3606850011074,146,2406.3606850011074,False,2406.3606850011074
212,execution_finished,1,[21],2260.0,2260,163,2426.3295169273715,163,2426.3295169273715,False,2426.3295169273715
217,execution_finished,1,[19],2297.0,2297,132,2439.4575501961426,132,2439.4575501961426,False,2439.4575501961426
218,execution_finished,1,[24],2298.0,2298,138,2451.3088354185325,138,2451.3088354185325,False,2451.3088354185325
209,execution_finished,1,[4],2241.0,2241,208,2461.2312459593136,208,2461.2312459593136,False,2461.2312459593136
220,execution_finished,1,[22],2340.0,2340,110,2461.382246458109,110,2461.382246458109,False,2461.382246458109
219,execution_finished,1,[2],2337.0,2337,128,2487.4048338784605,128,2487.4048338784605,False,2487.4048338784605
211,execution_finished,1,[6],2246.0,2246,244,2496.396003707101,244,2496.396003707101,False,2496.396003707101
216,execution_finished,1,[31],2285.0,2285,229,2503.8183806226916,229,2503.8183806226916,False,2503.8183806226916
221,execution_finished,1,[9],2354.0,2354,139,2512.191290180774,139,2512.191290180774,False,2512.191290180774
229,execution_finished,1,[22],2462.0,2462,75,2544.760622585074,75,2544.760622585074,False,2544.760622585074
224,execution_finished,1,[21],2435.0,2435,122,2559.4920310744747,122,2559.4920310744747,False,2559.4920310744747
228,execution_finished,1,[7],2459.0,2459,103,2563.876373081439,103,2563.876373081439,False,2563.876373081439
